time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.720000000000003,7.29297263276,3.75685616929,22.6401201058,0.0524178794394,5.9041048218,0.0,6.24455392954,2.21635054059,4.85818108241,-0.0449726897839,-0.130416120613,0.0,480.18289832156876,478.30274200496535,479.5190138648382,478.1138354197743
3.780000000000003,7.67320770922,3.89049281496,22.9295815541,0.0491813539979,5.89654336133,0.0,6.43025031223,2.2379391379,4.79023537683,-0.0856747299366,-0.118443558075,0.0,438.22375703240607,439.2033208971813,440.5006367038119,437.11835739746806
3.840000000000003,8.06444925839,4.02533480498,23.2144414476,0.0444472022092,5.88928217583,0.0,6.61140800003,2.25638232693,4.70494952647,-0.0679758510587,-0.126740328727,0.0,434.0709102610646,433.36021777799175,432.229891387543,433.7140330609598
3.900000000000003,8.46794411838,4.16134463797,23.4973299294,0.0401630253149,5.88185249306,0.0,6.83854531137,2.27683207023,4.72379056464,-0.0793267271855,-0.118565830421,0.0,468.74730685422224,469.3692157120805,469.2524853786292,468.3666165630675
3.960000000000003,8.8857106962,4.29854627192,23.7826353733,0.0364301466127,5.87469927571,0.0,7.08699741342,2.29608172854,4.78522006543,-0.0405399700017,-0.120561101461,0.0,484.32791515315034,484.1662766797766,483.2168886850137,486.12971961170575
4.020000000000002,9.31613110704,4.43663627405,24.0662136006,0.0337310586787,5.86810918939,0.0,7.26058900431,2.30671775826,4.66740079317,-0.0558158527993,-0.0941923048195,0.0,425.76307764948814,428.0021795860388,427.2295722228349,425.9233823709746
4.080000000000001,9.75663574261,4.57529158832,24.3418916465,0.0304703664741,5.8623995141,0.0,7.42309450837,2.31489288555,4.5221341135,-0.0515552947145,-0.097171617274,0.0,416.3549970978402,416.08579442718593,416.7551971797862,417.12536395955715
4.14,10.208194975,4.71447597186,24.6117234961,0.0277209998247,5.85664552856,0.0,7.62887570705,2.32432204402,4.47186878725,-0.0363002843799,-0.0934719794633,0.0,449.7745180739209,450.06641494445074,449.09408286653195,450.3288228354783
4.199999999999998,10.6708904989,4.85410552739,24.8758127127,0.0252923031658,5.85119877904,0.0,7.79444938717,2.3298330391,4.33132165801,-0.0505156217052,-0.0858777660557,0.0,417.6453625466107,418.2999043662422,419.8026532616519,418.5659466928394
4.259999999999997,11.1450376748,4.99410894917,25.1347435397,0.0227905436627,5.84670625217,0.0,8.01028972863,2.33669399648,4.29924330483,-0.0282079488379,-0.058932016661,0.0,455.0289188351089,457.1769730001,455.9347170155142,457.71299628845117
4.319999999999996,11.6302619039,5.13439266709,25.3877484551,0.0209602433675,5.84278973046,0.0,8.16389972059,2.33931762014,4.13473202005,-0.0355470749738,-0.0826366146354,0.0,410.60095052657874,408.48805702606086,410.742045347352,410.09003888222236
